Source,Target,Type,Weight
219,333,Undirected,1
219,344,Undirected,1
219,367,Undirected,1
219,403,Undirected,1
219,407,Undirected,1
219,445,Undirected,1
219,457,Undirected,1
219,482,Undirected,1
219,483,Undirected,1
220,222,Undirected,1
220,227,Undirected,1
220,231,Undirected,1
220,235,Undirected,1
220,266,Undirected,1
220,326,Undirected,1
220,367,Undirected,1
220,379,Undirected,1
220,422,Undirected,1
220,439,Undirected,1
220,445,Undirected,1
220,457,Undirected,1
220,483,Undirected,1
221,292,Undirected,1
221,312,Undirected,1
221,439,Undirected,1
221,499,Undirected,1
222,227,Undirected,1
222,231,Undirected,1
222,367,Undirected,1
222,403,Undirected,1
222,422,Undirected,1
222,445,Undirected,1
222,457,Undirected,1
222,482,Undirected,1
222,483,Undirected,1
223,241,Undirected,1
223,251,Undirected,1
223,273,Undirected,1
223,341,Undirected,1
223,355,Undirected,1
223,383,Undirected,1
223,423,Undirected,1
223,426,Undirected,1
223,431,Undirected,1
223,440,Undirected,1
223,491,Undirected,1
224,233,Undirected,1
224,360,Undirected,1
224,413,Undirected,1
224,446,Undirected,1
224,458,Undirected,1
225,227,Undirected,1
225,232,Undirected,1
225,266,Undirected,1
225,267,Undirected,1
225,291,Undirected,1
225,297,Undirected,1
225,314,Undirected,1
225,359,Undirected,1
225,381,Undirected,1
225,443,Undirected,1
226,258,Undirected,1
226,278,Undirected,1
226,285,Undirected,1
226,290,Undirected,1
226,294,Undirected,1
226,304,Undirected,1
226,320,Undirected,1
226,327,Undirected,1
226,351,Undirected,1
226,400,Undirected,1
226,405,Undirected,1
226,481,Undirected,1
226,495,Undirected,1
227,231,Undirected,1
227,266,Undirected,1
227,291,Undirected,1
227,314,Undirected,1
227,326,Undirected,1
227,379,Undirected,1
227,422,Undirected,1
227,439,Undirected,1
227,445,Undirected,1
227,457,Undirected,1
227,483,Undirected,1
228,280,Undirected,1
228,320,Undirected,1
228,378,Undirected,1
228,392,Undirected,1
229,247,Undirected,1
229,255,Undirected,1
229,290,Undirected,1
229,294,Undirected,1
229,304,Undirected,1
229,342,Undirected,1
229,351,Undirected,1
229,354,Undirected,1
229,363,Undirected,1
229,364,Undirected,1
229,374,Undirected,1
229,386,Undirected,1
229,452,Undirected,1
229,472,Undirected,1
229,487,Undirected,1
230,250,Undirected,1
230,310,Undirected,1
230,316,Undirected,1
230,342,Undirected,1
230,354,Undirected,1
230,357,Undirected,1
230,366,Undirected,1
230,374,Undirected,1
230,411,Undirected,1
230,452,Undirected,1
230,469,Undirected,1
230,479,Undirected,1
230,484,Undirected,1
230,497,Undirected,1
231,235,Undirected,1
231,326,Undirected,1
231,367,Undirected,1
231,379,Undirected,1
231,403,Undirected,1
231,422,Undirected,1
231,439,Undirected,1
231,445,Undirected,1
231,457,Undirected,1
231,483,Undirected,1
232,244,Undirected,1
232,249,Undirected,1
232,267,Undirected,1
232,270,Undirected,1
232,314,Undirected,1
232,339,Undirected,1
232,346,Undirected,1
232,348,Undirected,1
232,359,Undirected,1
232,381,Undirected,1
232,385,Undirected,1
232,428,Undirected,1
232,443,Undirected,1
232,494,Undirected,1
233,260,Undirected,1
233,281,Undirected,1
233,322,Undirected,1
233,347,Undirected,1
233,360,Undirected,1
233,413,Undirected,1
233,415,Undirected,1
233,446,Undirected,1
233,458,Undirected,1
233,471,Undirected,1
234,237,Undirected,1
234,258,Undirected,1
234,278,Undirected,1
234,303,Undirected,1
234,335,Undirected,1
234,370,Undirected,1
234,396,Undirected,1
234,405,Undirected,1
234,487,Undirected,1
235,292,Undirected,1
235,326,Undirected,1
235,367,Undirected,1
235,379,Undirected,1
235,403,Undirected,1
235,439,Undirected,1
235,483,Undirected,1
236,238,Undirected,1
236,263,Undirected,1
236,265,Undirected,1
236,299,Undirected,1
236,309,Undirected,1
236,358,Undirected,1
236,409,Undirected,1
236,437,Undirected,1
237,303,Undirected,1
237,335,Undirected,1
237,396,Undirected,1
237,487,Undirected,1
238,240,Undirected,1
238,263,Undirected,1
238,265,Undirected,1
238,299,Undirected,1
238,309,Undirected,1
238,343,Undirected,1
238,409,Undirected,1
238,437,Undirected,1
239,254,Undirected,1
239,269,Undirected,1
239,280,Undirected,1
239,289,Undirected,1
239,336,Undirected,1
239,349,Undirected,1
239,353,Undirected,1
239,382,Undirected,1
239,392,Undirected,1
239,418,Undirected,1
239,420,Undirected,1
239,421,Undirected,1
239,434,Undirected,1
239,447,Undirected,1
239,453,Undirected,1
240,245,Undirected,1
240,265,Undirected,1
240,343,Undirected,1
240,398,Undirected,1
240,499,Undirected,1
241,242,Undirected,1
241,273,Undirected,1
241,296,Undirected,1
241,306,Undirected,1
241,334,Undirected,1
241,341,Undirected,1
241,352,Undirected,1
241,376,Undirected,1
241,423,Undirected,1
241,424,Undirected,1
241,474,Undirected,1
242,267,Undirected,1
242,273,Undirected,1
242,296,Undirected,1
242,305,Undirected,1
242,306,Undirected,1
242,324,Undirected,1
242,334,Undirected,1
242,346,Undirected,1
242,352,Undirected,1
242,359,Undirected,1
242,410,Undirected,1
242,424,Undirected,1
242,474,Undirected,1
242,494,Undirected,1
243,333,Undirected,1
243,403,Undirected,1
243,407,Undirected,1
243,482,Undirected,1
244,249,Undirected,1
244,253,Undirected,1
244,270,Undirected,1
244,300,Undirected,1
244,339,Undirected,1
244,348,Undirected,1
244,381,Undirected,1
244,385,Undirected,1
244,428,Undirected,1
244,443,Undirected,1
244,473,Undirected,1
244,493,Undirected,1
245,264,Undirected,1
245,297,Undirected,1
245,305,Undirected,1
245,312,Undirected,1
245,324,Undirected,1
245,343,Undirected,1
245,398,Undirected,1
245,499,Undirected,1
246,269,Undirected,1
246,311,Undirected,1
246,323,Undirected,1
246,328,Undirected,1
246,365,Undirected,1
246,368,Undirected,1
246,383,Undirected,1
246,429,Undirected,1
246,453,Undirected,1
246,466,Undirected,1
246,498,Undirected,1
247,255,Undirected,1
247,342,Undirected,1
247,354,Undirected,1
247,363,Undirected,1
247,364,Undirected,1
247,374,Undirected,1
247,380,Undirected,1
247,386,Undirected,1
247,387,Undirected,1
247,391,Undirected,1
247,448,Undirected,1
247,452,Undirected,1
247,472,Undirected,1
247,496,Undirected,1
248,274,Undirected,1
248,286,Undirected,1
248,321,Undirected,1
248,375,Undirected,1
248,464,Undirected,1
248,468,Undirected,1
248,478,Undirected,1
249,253,Undirected,1
249,270,Undirected,1
249,295,Undirected,1
249,339,Undirected,1
249,348,Undirected,1
249,377,Undirected,1
249,381,Undirected,1
249,385,Undirected,1
249,473,Undirected,1
249,493,Undirected,1
250,255,Undirected,1
250,310,Undirected,1
250,316,Undirected,1
250,342,Undirected,1
250,354,Undirected,1
250,357,Undirected,1
250,366,Undirected,1
250,374,Undirected,1
250,411,Undirected,1
250,452,Undirected,1
250,469,Undirected,1
250,497,Undirected,1
251,289,Undirected,1
251,318,Undirected,1
251,329,Undirected,1
251,336,Undirected,1
251,337,Undirected,1
251,341,Undirected,1
251,349,Undirected,1
251,460,Undirected,1
251,461,Undirected,1
251,491,Undirected,1
252,254,Undirected,1
252,294,Undirected,1
252,304,Undirected,1
252,320,Undirected,1
252,382,Undirected,1
252,392,Undirected,1
252,400,Undirected,1
252,418,Undirected,1
252,495,Undirected,1
252,497,Undirected,1
253,293,Undirected,1
253,295,Undirected,1
253,356,Undirected,1
253,377,Undirected,1
253,385,Undirected,1
253,473,Undirected,1
253,489,Undirected,1
253,493,Undirected,1
254,294,Undirected,1
254,304,Undirected,1
254,316,Undirected,1
254,320,Undirected,1
254,382,Undirected,1
254,392,Undirected,1
254,400,Undirected,1
254,418,Undirected,1
254,497,Undirected,1
255,290,Undirected,1
255,294,Undirected,1
255,304,Undirected,1
255,342,Undirected,1
255,351,Undirected,1
255,354,Undirected,1
255,363,Undirected,1
255,364,Undirected,1
255,374,Undirected,1
255,386,Undirected,1
255,452,Undirected,1
255,472,Undirected,1
255,487,Undirected,1
255,497,Undirected,1
256,268,Undirected,1
256,301,Undirected,1
256,356,Undirected,1
256,414,Undirected,1
256,449,Undirected,1
256,484,Undirected,1
256,492,Undirected,1
257,259,Undirected,1
257,261,Undirected,1
257,271,Undirected,1
257,276,Undirected,1
257,277,Undirected,1
257,284,Undirected,1
257,317,Undirected,1
257,345,Undirected,1
257,373,Undirected,1
257,397,Undirected,1
257,406,Undirected,1
257,408,Undirected,1
257,412,Undirected,1
257,455,Undirected,1
257,485,Undirected,1
257,492,Undirected,1
258,278,Undirected,1
258,285,Undirected,1
258,290,Undirected,1
258,327,Undirected,1
258,370,Undirected,1
258,405,Undirected,1
258,416,Undirected,1
258,481,Undirected,1
258,495,Undirected,1
259,261,Undirected,1
259,272,Undirected,1
259,277,Undirected,1
259,284,Undirected,1
259,302,Undirected,1
259,340,Undirected,1
259,345,Undirected,1
259,373,Undirected,1
259,397,Undirected,1
259,412,Undirected,1
259,433,Undirected,1
259,454,Undirected,1
259,485,Undirected,1
260,263,Undirected,1
260,281,Undirected,1
260,315,Undirected,1
260,322,Undirected,1
260,347,Undirected,1
260,358,Undirected,1
260,388,Undirected,1
260,404,Undirected,1
260,413,Undirected,1
260,415,Undirected,1
260,426,Undirected,1
260,427,Undirected,1
260,440,Undirected,1
260,446,Undirected,1
260,471,Undirected,1
260,488,Undirected,1
261,272,Undirected,1
261,277,Undirected,1
261,284,Undirected,1
261,317,Undirected,1
261,345,Undirected,1
261,373,Undirected,1
261,397,Undirected,1
261,454,Undirected,1
262,288,Undirected,1
262,313,Undirected,1
262,340,Undirected,1
262,369,Undirected,1
262,436,Undirected,1
262,444,Undirected,1
262,480,Undirected,1
263,265,Undirected,1
263,299,Undirected,1
263,309,Undirected,1
263,315,Undirected,1
263,322,Undirected,1
263,347,Undirected,1
263,358,Undirected,1
263,388,Undirected,1
263,404,Undirected,1
263,409,Undirected,1
263,413,Undirected,1
263,427,Undirected,1
263,437,Undirected,1
263,446,Undirected,1
263,471,Undirected,1
264,266,Undirected,1
264,297,Undirected,1
264,305,Undirected,1
264,312,Undirected,1
264,324,Undirected,1
264,343,Undirected,1
264,359,Undirected,1
264,398,Undirected,1
264,499,Undirected,1
265,299,Undirected,1
265,309,Undirected,1
265,343,Undirected,1
265,409,Undirected,1
265,437,Undirected,1
266,291,Undirected,1
266,297,Undirected,1
266,312,Undirected,1
266,314,Undirected,1
266,326,Undirected,1
266,379,Undirected,1
266,443,Undirected,1
267,297,Undirected,1
267,305,Undirected,1
267,306,Undirected,1
267,314,Undirected,1
267,324,Undirected,1
267,346,Undirected,1
267,348,Undirected,1
267,359,Undirected,1
267,385,Undirected,1
267,410,Undirected,1
267,443,Undirected,1
267,494,Undirected,1
268,293,Undirected,1
268,356,Undirected,1
268,406,Undirected,1
268,414,Undirected,1
268,449,Undirected,1
268,484,Undirected,1
268,492,Undirected,1
269,280,Undirected,1
269,289,Undirected,1
269,311,Undirected,1
269,323,Undirected,1
269,336,Undirected,1
269,349,Undirected,1
269,353,Undirected,1
269,365,Undirected,1
269,368,Undirected,1
269,418,Undirected,1
269,420,Undirected,1
269,421,Undirected,1
269,434,Undirected,1
269,447,Undirected,1
269,453,Undirected,1
269,466,Undirected,1
270,291,Undirected,1
270,300,Undirected,1
270,319,Undirected,1
270,331,Undirected,1
270,339,Undirected,1
270,348,Undirected,1
270,381,Undirected,1
270,419,Undirected,1
270,428,Undirected,1
270,443,Undirected,1
271,283,Undirected,1
271,284,Undirected,1
271,301,Undirected,1
271,302,Undirected,1
271,332,Undirected,1
271,345,Undirected,1
271,373,Undirected,1
271,389,Undirected,1
271,408,Undirected,1
271,412,Undirected,1
271,433,Undirected,1
271,441,Undirected,1
271,442,Undirected,1
271,459,Undirected,1
271,485,Undirected,1
271,492,Undirected,1
272,274,Undirected,1
272,277,Undirected,1
272,317,Undirected,1
272,371,Undirected,1
272,373,Undirected,1
272,397,Undirected,1
272,454,Undirected,1
272,476,Undirected,1
272,478,Undirected,1
273,296,Undirected,1
273,334,Undirected,1
273,341,Undirected,1
273,352,Undirected,1
273,423,Undirected,1
273,424,Undirected,1
273,474,Undirected,1
274,321,Undirected,1
274,375,Undirected,1
274,397,Undirected,1
274,454,Undirected,1
274,464,Undirected,1
274,476,Undirected,1
274,478,Undirected,1
275,350,Undirected,1
275,395,Undirected,1
275,430,Undirected,1
275,432,Undirected,1
275,442,Undirected,1
275,462,Undirected,1
275,465,Undirected,1
275,467,Undirected,1
276,277,Undirected,1
276,284,Undirected,1
276,293,Undirected,1
276,317,Undirected,1
276,356,Undirected,1
276,377,Undirected,1
276,394,Undirected,1
276,406,Undirected,1
276,417,Undirected,1
276,449,Undirected,1
276,455,Undirected,1
276,463,Undirected,1
276,470,Undirected,1
276,490,Undirected,1
277,284,Undirected,1
277,317,Undirected,1
277,345,Undirected,1
277,373,Undirected,1
277,375,Undirected,1
277,397,Undirected,1
277,406,Undirected,1
277,417,Undirected,1
277,454,Undirected,1
277,455,Undirected,1
277,490,Undirected,1
278,285,Undirected,1
278,290,Undirected,1
278,294,Undirected,1
278,351,Undirected,1
278,370,Undirected,1
278,400,Undirected,1
278,405,Undirected,1
278,481,Undirected,1
278,495,Undirected,1
279,287,Undirected,1
279,330,Undirected,1
279,344,Undirected,1
279,362,Undirected,1
279,457,Undirected,1
280,311,Undirected,1
280,320,Undirected,1
280,353,Undirected,1
280,378,Undirected,1
280,392,Undirected,1
280,418,Undirected,1
280,420,Undirected,1
280,421,Undirected,1
280,434,Undirected,1
280,447,Undirected,1
280,453,Undirected,1
281,315,Undirected,1
281,322,Undirected,1
281,358,Undirected,1
281,388,Undirected,1
281,404,Undirected,1
281,413,Undirected,1
281,415,Undirected,1
281,426,Undirected,1
281,427,Undirected,1
281,440,Undirected,1
281,446,Undirected,1
281,456,Undirected,1
281,471,Undirected,1
281,488,Undirected,1
282,308,Undirected,1
282,310,Undirected,1
282,318,Undirected,1
282,366,Undirected,1
282,384,Undirected,1
282,411,Undirected,1
282,438,Undirected,1
282,469,Undirected,1
282,477,Undirected,1
282,479,Undirected,1
283,301,Undirected,1
283,302,Undirected,1
283,332,Undirected,1
283,345,Undirected,1
283,389,Undirected,1
283,401,Undirected,1
283,408,Undirected,1
283,412,Undirected,1
283,414,Undirected,1
283,432,Undirected,1
283,441,Undirected,1
283,442,Undirected,1
283,459,Undirected,1
283,485,Undirected,1
283,492,Undirected,1
284,302,Undirected,1
284,317,Undirected,1
284,345,Undirected,1
284,373,Undirected,1
284,397,Undirected,1
284,406,Undirected,1
284,408,Undirected,1
284,412,Undirected,1
284,433,Undirected,1
284,455,Undirected,1
284,485,Undirected,1
284,492,Undirected,1
285,327,Undirected,1
285,370,Undirected,1
285,400,Undirected,1
285,405,Undirected,1
285,481,Undirected,1
285,495,Undirected,1
286,321,Undirected,1
286,402,Undirected,1
286,435,Undirected,1
286,450,Undirected,1
286,464,Undirected,1
286,468,Undirected,1
287,330,Undirected,1
287,344,Undirected,1
287,362,Undirected,1
287,390,Undirected,1
288,325,Undirected,1
288,340,Undirected,1
288,361,Undirected,1
288,369,Undirected,1
288,371,Undirected,1
288,433,Undirected,1
288,444,Undirected,1
288,480,Undirected,1
288,500,Undirected,1
289,329,Undirected,1
289,336,Undirected,1
289,349,Undirected,1
289,365,Undirected,1
289,368,Undirected,1
289,383,Undirected,1
289,420,Undirected,1
289,421,Undirected,1
289,434,Undirected,1
289,447,Undirected,1
289,460,Undirected,1
289,466,Undirected,1
289,491,Undirected,1
290,294,Undirected,1
290,304,Undirected,1
290,351,Undirected,1
290,400,Undirected,1
290,405,Undirected,1
290,472,Undirected,1
290,495,Undirected,1
291,314,Undirected,1
291,326,Undirected,1
291,381,Undirected,1
291,419,Undirected,1
291,422,Undirected,1
291,428,Undirected,1
291,443,Undirected,1
292,312,Undirected,1
292,326,Undirected,1
292,379,Undirected,1
292,439,Undirected,1
293,356,Undirected,1
293,377,Undirected,1
293,394,Undirected,1
293,406,Undirected,1
293,417,Undirected,1
293,449,Undirected,1
293,455,Undirected,1
293,463,Undirected,1
293,470,Undirected,1
293,490,Undirected,1
294,304,Undirected,1
294,351,Undirected,1
294,354,Undirected,1
294,400,Undirected,1
294,452,Undirected,1
294,472,Undirected,1
294,497,Undirected,1
295,308,Undirected,1
295,376,Undirected,1
295,384,Undirected,1
295,385,Undirected,1
295,393,Undirected,1
295,473,Undirected,1
295,477,Undirected,1
295,489,Undirected,1
295,493,Undirected,1
296,306,Undirected,1
296,334,Undirected,1
296,341,Undirected,1
296,352,Undirected,1
296,376,Undirected,1
296,410,Undirected,1
296,424,Undirected,1
296,461,Undirected,1
296,474,Undirected,1
297,305,Undirected,1
297,312,Undirected,1
297,324,Undirected,1
297,343,Undirected,1
297,346,Undirected,1
297,359,Undirected,1
297,398,Undirected,1
297,499,Undirected,1
298,303,Undirected,1
298,335,Undirected,1
298,363,Undirected,1
298,380,Undirected,1
298,386,Undirected,1
298,387,Undirected,1
298,396,Undirected,1
298,425,Undirected,1
298,448,Undirected,1
298,487,Undirected,1
299,309,Undirected,1
299,322,Undirected,1
299,347,Undirected,1
299,409,Undirected,1
299,413,Undirected,1
299,437,Undirected,1
299,446,Undirected,1
299,471,Undirected,1
300,319,Undirected,1
300,331,Undirected,1
300,338,Undirected,1
300,377,Undirected,1
300,394,Undirected,1
300,399,Undirected,1
300,417,Undirected,1
300,463,Undirected,1
300,470,Undirected,1
300,475,Undirected,1
300,486,Undirected,1
300,490,Undirected,1
301,345,Undirected,1
301,389,Undirected,1
301,401,Undirected,1
301,408,Undirected,1
301,412,Undirected,1
301,414,Undirected,1
301,432,Undirected,1
301,441,Undirected,1
301,459,Undirected,1
301,484,Undirected,1
301,485,Undirected,1
301,492,Undirected,1
302,332,Undirected,1
302,345,Undirected,1
302,361,Undirected,1
302,369,Undirected,1
302,373,Undirected,1
302,395,Undirected,1
302,412,Undirected,1
302,433,Undirected,1
302,441,Undirected,1
302,442,Undirected,1
302,459,Undirected,1
302,462,Undirected,1
302,480,Undirected,1
302,485,Undirected,1
303,335,Undirected,1
303,363,Undirected,1
303,396,Undirected,1
303,487,Undirected,1
304,351,Undirected,1
304,382,Undirected,1
304,400,Undirected,1
304,452,Undirected,1
304,472,Undirected,1
304,497,Undirected,1
305,306,Undirected,1
305,324,Undirected,1
305,343,Undirected,1
305,346,Undirected,1
305,352,Undirected,1
305,359,Undirected,1
305,398,Undirected,1
305,410,Undirected,1
305,499,Undirected,1
306,324,Undirected,1
306,334,Undirected,1
306,346,Undirected,1
306,352,Undirected,1
306,359,Undirected,1
306,410,Undirected,1
306,474,Undirected,1
306,494,Undirected,1
307,323,Undirected,1
307,328,Undirected,1
307,429,Undirected,1
307,456,Undirected,1
307,488,Undirected,1
307,498,Undirected,1
308,310,Undirected,1
308,318,Undirected,1
308,337,Undirected,1
308,366,Undirected,1
308,384,Undirected,1
308,393,Undirected,1
308,411,Undirected,1
308,438,Undirected,1
308,461,Undirected,1
308,477,Undirected,1
308,479,Undirected,1
308,489,Undirected,1
309,315,Undirected,1
309,322,Undirected,1
309,347,Undirected,1
309,358,Undirected,1
309,404,Undirected,1
309,409,Undirected,1
309,413,Undirected,1
309,427,Undirected,1
309,437,Undirected,1
309,446,Undirected,1
309,471,Undirected,1
310,316,Undirected,1
310,357,Undirected,1
310,366,Undirected,1
310,374,Undirected,1
310,384,Undirected,1
310,411,Undirected,1
310,438,Undirected,1
310,469,Undirected,1
310,477,Undirected,1
310,479,Undirected,1
310,497,Undirected,1
311,323,Undirected,1
311,353,Undirected,1
311,365,Undirected,1
311,378,Undirected,1
311,420,Undirected,1
311,421,Undirected,1
311,434,Undirected,1
311,447,Undirected,1
311,453,Undirected,1
312,326,Undirected,1
312,379,Undirected,1
312,439,Undirected,1
312,499,Undirected,1
313,436,Undirected,1
314,359,Undirected,1
314,381,Undirected,1
314,428,Undirected,1
314,443,Undirected,1
315,322,Undirected,1
315,347,Undirected,1
315,358,Undirected,1
315,388,Undirected,1
315,404,Undirected,1
315,413,Undirected,1
315,415,Undirected,1
315,426,Undirected,1
315,427,Undirected,1
315,440,Undirected,1
315,446,Undirected,1
315,471,Undirected,1
315,488,Undirected,1
316,357,Undirected,1
316,366,Undirected,1
316,374,Undirected,1
316,382,Undirected,1
316,411,Undirected,1
316,452,Undirected,1
316,469,Undirected,1
316,497,Undirected,1
317,338,Undirected,1
317,375,Undirected,1
317,397,Undirected,1
317,406,Undirected,1
317,417,Undirected,1
317,455,Undirected,1
317,490,Undirected,1
318,329,Undirected,1
318,337,Undirected,1
318,376,Undirected,1
318,384,Undirected,1
318,393,Undirected,1
318,424,Undirected,1
318,438,Undirected,1
318,460,Undirected,1
318,461,Undirected,1
318,477,Undirected,1
318,489,Undirected,1
319,331,Undirected,1
319,338,Undirected,1
319,394,Undirected,1
319,399,Undirected,1
319,419,Undirected,1
319,428,Undirected,1
319,463,Undirected,1
319,475,Undirected,1
319,486,Undirected,1
320,382,Undirected,1
320,392,Undirected,1
320,400,Undirected,1
320,418,Undirected,1
320,495,Undirected,1
321,338,Undirected,1
321,375,Undirected,1
321,402,Undirected,1
321,464,Undirected,1
321,468,Undirected,1
321,486,Undirected,1
322,347,Undirected,1
322,358,Undirected,1
322,388,Undirected,1
322,404,Undirected,1
322,413,Undirected,1
322,415,Undirected,1
322,427,Undirected,1
322,437,Undirected,1
322,446,Undirected,1
322,471,Undirected,1
323,328,Undirected,1
323,365,Undirected,1
323,368,Undirected,1
323,383,Undirected,1
323,429,Undirected,1
323,453,Undirected,1
323,466,Undirected,1
323,498,Undirected,1
324,343,Undirected,1
324,346,Undirected,1
324,359,Undirected,1
324,398,Undirected,1
324,410,Undirected,1
324,494,Undirected,1
324,499,Undirected,1
325,361,Undirected,1
325,369,Undirected,1
325,395,Undirected,1
325,444,Undirected,1
325,480,Undirected,1
326,379,Undirected,1
326,422,Undirected,1
326,439,Undirected,1
326,445,Undirected,1
326,483,Undirected,1
327,400,Undirected,1
327,405,Undirected,1
327,481,Undirected,1
327,495,Undirected,1
328,355,Undirected,1
328,365,Undirected,1
328,368,Undirected,1
328,383,Undirected,1
328,426,Undirected,1
328,429,Undirected,1
328,431,Undirected,1
328,456,Undirected,1
328,466,Undirected,1
328,488,Undirected,1
328,498,Undirected,1
329,336,Undirected,1
329,337,Undirected,1
329,341,Undirected,1
329,349,Undirected,1
329,438,Undirected,1
329,460,Undirected,1
329,461,Undirected,1
329,491,Undirected,1
330,390,Undirected,1
330,402,Undirected,1
330,435,Undirected,1
330,450,Undirected,1
330,475,Undirected,1
330,486,Undirected,1
331,362,Undirected,1
331,399,Undirected,1
331,419,Undirected,1
331,428,Undirected,1
331,475,Undirected,1
331,486,Undirected,1
332,350,Undirected,1
332,361,Undirected,1
332,389,Undirected,1
332,395,Undirected,1
332,401,Undirected,1
332,412,Undirected,1
332,432,Undirected,1
332,433,Undirected,1
332,441,Undirected,1
332,442,Undirected,1
332,459,Undirected,1
332,462,Undirected,1
332,485,Undirected,1
333,344,Undirected,1
333,407,Undirected,1
333,482,Undirected,1
334,341,Undirected,1
334,352,Undirected,1
334,376,Undirected,1
334,410,Undirected,1
334,424,Undirected,1
334,474,Undirected,1
335,363,Undirected,1
335,386,Undirected,1
335,396,Undirected,1
335,472,Undirected,1
335,487,Undirected,1
336,349,Undirected,1
336,353,Undirected,1
336,365,Undirected,1
336,368,Undirected,1
336,383,Undirected,1
336,418,Undirected,1
336,420,Undirected,1
336,421,Undirected,1
336,434,Undirected,1
336,447,Undirected,1
336,453,Undirected,1
336,460,Undirected,1
336,466,Undirected,1
336,491,Undirected,1
337,341,Undirected,1
337,376,Undirected,1
337,384,Undirected,1
337,393,Undirected,1
337,424,Undirected,1
337,438,Undirected,1
337,460,Undirected,1
337,461,Undirected,1
337,477,Undirected,1
337,491,Undirected,1
338,375,Undirected,1
338,394,Undirected,1
338,399,Undirected,1
338,417,Undirected,1
338,463,Undirected,1
338,464,Undirected,1
338,468,Undirected,1
338,470,Undirected,1
338,475,Undirected,1
338,486,Undirected,1
339,348,Undirected,1
339,381,Undirected,1
339,428,Undirected,1
339,443,Undirected,1
340,369,Undirected,1
340,371,Undirected,1
340,372,Undirected,1
340,444,Undirected,1
340,451,Undirected,1
340,480,Undirected,1
340,500,Undirected,1
341,355,Undirected,1
341,376,Undirected,1
341,423,Undirected,1
341,424,Undirected,1
341,461,Undirected,1
341,491,Undirected,1
342,354,Undirected,1
342,363,Undirected,1
342,364,Undirected,1
342,374,Undirected,1
342,380,Undirected,1
342,386,Undirected,1
342,391,Undirected,1
342,448,Undirected,1
342,452,Undirected,1
342,472,Undirected,1
342,496,Undirected,1
343,398,Undirected,1
343,499,Undirected,1
344,407,Undirected,1
345,373,Undirected,1
345,389,Undirected,1
345,406,Undirected,1
345,408,Undirected,1
345,412,Undirected,1
345,433,Undirected,1
345,455,Undirected,1
345,459,Undirected,1
345,485,Undirected,1
345,492,Undirected,1
346,359,Undirected,1
346,385,Undirected,1
346,410,Undirected,1
346,494,Undirected,1
347,358,Undirected,1
347,409,Undirected,1
347,413,Undirected,1
347,415,Undirected,1
347,437,Undirected,1
347,446,Undirected,1
347,471,Undirected,1
348,381,Undirected,1
348,385,Undirected,1
348,428,Undirected,1
348,443,Undirected,1
348,494,Undirected,1
349,353,Undirected,1
349,365,Undirected,1
349,368,Undirected,1
349,383,Undirected,1
349,418,Undirected,1
349,420,Undirected,1
349,421,Undirected,1
349,434,Undirected,1
349,447,Undirected,1
349,453,Undirected,1
349,460,Undirected,1
349,466,Undirected,1
349,491,Undirected,1
350,395,Undirected,1
350,430,Undirected,1
350,432,Undirected,1
350,441,Undirected,1
350,442,Undirected,1
350,462,Undirected,1
350,465,Undirected,1
351,354,Undirected,1
351,363,Undirected,1
351,452,Undirected,1
351,472,Undirected,1
351,487,Undirected,1
352,410,Undirected,1
352,474,Undirected,1
353,365,Undirected,1
353,378,Undirected,1
353,418,Undirected,1
353,420,Undirected,1
353,421,Undirected,1
353,434,Undirected,1
353,447,Undirected,1
353,453,Undirected,1
353,466,Undirected,1
354,363,Undirected,1
354,364,Undirected,1
354,374,Undirected,1
354,380,Undirected,1
354,386,Undirected,1
354,391,Undirected,1
354,448,Undirected,1
354,452,Undirected,1
354,472,Undirected,1
354,487,Undirected,1
354,496,Undirected,1
355,383,Undirected,1
355,423,Undirected,1
355,426,Undirected,1
355,429,Undirected,1
355,431,Undirected,1
355,440,Undirected,1
355,456,Undirected,1
355,488,Undirected,1
355,491,Undirected,1
356,377,Undirected,1
356,394,Undirected,1
356,406,Undirected,1
356,417,Undirected,1
356,449,Undirected,1
356,455,Undirected,1
356,470,Undirected,1
356,490,Undirected,1
357,366,Undirected,1
357,374,Undirected,1
357,382,Undirected,1
357,411,Undirected,1
357,452,Undirected,1
357,469,Undirected,1
357,497,Undirected,1
358,388,Undirected,1
358,404,Undirected,1
358,415,Undirected,1
358,427,Undirected,1
358,437,Undirected,1
358,446,Undirected,1
358,471,Undirected,1
359,410,Undirected,1
359,443,Undirected,1
359,494,Undirected,1
360,413,Undirected,1
360,446,Undirected,1
360,458,Undirected,1
361,369,Undirected,1
361,395,Undirected,1
361,433,Undirected,1
361,441,Undirected,1
361,442,Undirected,1
361,444,Undirected,1
361,462,Undirected,1
361,480,Undirected,1
362,419,Undirected,1
362,422,Undirected,1
362,445,Undirected,1
362,457,Undirected,1
363,364,Undirected,1
363,380,Undirected,1
363,386,Undirected,1
363,387,Undirected,1
363,396,Undirected,1
363,425,Undirected,1
363,448,Undirected,1
363,472,Undirected,1
363,487,Undirected,1
363,496,Undirected,1
364,374,Undirected,1
364,380,Undirected,1
364,386,Undirected,1
364,387,Undirected,1
364,391,Undirected,1
364,448,Undirected,1
364,452,Undirected,1
364,472,Undirected,1
364,496,Undirected,1
365,368,Undirected,1
365,383,Undirected,1
